ticker,name,locale,currency
ADCUF,ADS CRUDE CARRIERS PLC Ordinary Shares  Cyprus(CY ),US,USD
ADCV,AD Capital U.S. Inc. New Common Stock,US,USD
ADDC,Addmaster Corp Common Stock,US,USD
ADDDF,adidas AG Ordinary Shares (Germany),US,USD
ADDHY,Addtech AB American Depositary Receipts - Unsponsored (Sweden),US,USD
ADDLF,ADDLIFE AB-B Ordinary Shares,US,USD
ADDLP,ANR Inc,US,USD
ADDLY,ADDLIFE AB Unsponsored ADR (Sweden),US,USD
ADDNF,AddNode AB,US,SEK
ADDXF,Addex Pharmaceuticals Ltd. Ordinary Shares (Switzerland),US,USD
ADDYY,adidas AG Sponsored ADR (Germany),US,USD
ADEC,Alternative Energy Development Corporation Common Stock,US,USD
ADEP,Adept Technology Inc.,US,USD
ADERU,26 Capital Acquisition Corp. Unit,US,USD
ADERY,Aida Engineering Ltd ADR,US,USD
ADES,"Advanced Emissions Solutions, Inc. Common Stock",US,USD
ADEVF,ADEVINTA ASA Ordinary Shares (Norway),US,USD
ADEX U,"Adit EdTech Acquisition Corp Units, each consisting of one share of common stock, and one-half of on",US,USD
ADEXF,Advanced Explorations Inc Common shares (Canada),US,USD
ADFI,Anfield Dynamic Fixed Income ETF,US,USD
ADFJF,ADF Group Inc Sub Vtg Shs (Canada),US,USD
ADFMF,Advance Frontier Markets Fund Ltd,US,USD
ADFS,"American Defense Systems, Inc Common Stock",US,USD
ADFT,"Adfitech, Inc. Common Stock",US,USD
ADGCF,ADVANCE GOLD CORP Common Shares,US,USD
ADGE,American DG Energy Inc,US,USD
ADGHF,AData Technology Co. Ltd,US,USD
ADGL,"AllDigital Holdings, Inc. Common Stock",US,USD
ADGO,Advantego Corporation Common Stock,US,USD
ADGPF,Allied Group Limited Ordinary Shares (Hong Kong),US,HKD
ADGRF,Albert Technologies Ltd.  Ordinary Shares,US,USD
ADGS,"ADGS Advisory, Inc. Common Stock",US,USD
ADHC,American Diversified Holdings Corporation Common Stock,US,USD
ADHG,Ando Holdings Ltd. Common Stock,US,USD
ADHLF,Applied Development Holdings Limited Ordinary Shares (Bermuda),US,USD
ADHLY,Applied Development Holdings Ltd.,US,USD
ADHMY,Advanced Digital Health Medicina Preventiva SA Sponsored ADR (Brazil),US,USD
ADI,"Analog Devices, Inc. Common Stock",US,USD
ADIA,"Adia Nutrition, Inc. Common Stock",US,EUR
ADIL,"Adial Pharmaceuticals, Inc Common Stock",US,USD
ADILW,"Adial Pharmaceuticals, Inc Warrant",US,USD
ADIMF,ASAHI DIAMOND INDUSTRIAL CO LTD Ordinary Shares Japan (JP),US,USD
ADIWW,Adial Pharmaceuticals Inc Wt Pur Com Exp 02/28/2024,US,USD
ADK,Diagnos Inc.,US,CAD
ADKCF,Adeka Corp Ordinary Shares (Japan),US,USD
ADKIL,Adkins Energy LLC Unit Membership Int,US,USD
ADKT,Adirondack Tr Co Common Stock,US,USD
ADLDY,ADBRI Limited American Depositary Receipts - Unsponsored,US,USD
ADLI,American Medical Technologies Inc. Common Stock,US,USD
ADLS,Advanced Life Sciences Holdings Inc,US,USD
ADM,Archer Daniels Midland Company,US,USD
ADMA,ADMA Biologics Inc Common Stock,US,USD
ADMD,Advanced Medical Isotope Corporation,US,USD
ADME,Aptus Behavioral Momentum ETF,US,USD
ADMG,Adamant DRI Processing and Minerals Group Common Stock,US,IDR
ADMLF,Adriatic Metals PLC CHESS Depositary Interests 1:1,US,USD
ADMP,Adamis Pharmaceuticals Corporation Common Stock,US,USD
ADMQ,ADM Endeavors Inc Common Shares,US,USD
ADMS,"Adamas Pharmaceuticals, Inc. Common Stock",US,USD
ADMT,"ADM Tronics Unlimited, Inc. Common Stock",US,USD
ADMV,ADAMAS VENTURES INC Common Stock,US,USD
ADN,"Advent Technologies Holdings, Inc. Class A Common Stock",US,USD
ADNC,Audience Inc,US,USD
ADNOF,ARIADNE AUSTRALIA LIMITED Ordinary Shares (Australia),US,USD
ADNT,Adient plc Ordinary Shares,US,USD
ADNWW,"Advent Technologies Holdings, Inc. Warrant",US,USD
ADNY,Adino Energy Corporation Common Stock,US,USD
ADOB,Adorbs Inc Common Stock,US,USD
ADOC,Edoc Acquisition Corp. Class A Ordinary Share,US,USD
ADOCF,Adocia,US,USD
ADOCR,Edoc Acquisition Corp. Right,US,USD
ADOCU,Edoc Acquisition Corp. Unit,US,USD
ADOCW,Edoc Acquisition Corp. Warrant,US,USD
ADOCY,Adocia Sponsored ADR,US,USD
ADOIF,Adocia Ordinary Shares,US,USD
ADOM,"ADOMANI, Inc. Common Stock",US,USD
ADONF,ANTEOTECH LTD SHS (Australia),US,USD
ADOOY,Adaro Energy PT Unsponsored ADR (Indonesia),US,USD
ADP,"Automatic Data Processing, Inc. Common Stock",US,USD
ADPAA,ADELPHIA RECOVERY TR CVV SER ACC-2 INT,US,USD
ADPAB,Adelphia Recovery Trust CVV SER ACC-3 INT,US,USD
ADPAJ,Adelphia Recovery Trust Series Arahova Int,US,USD
ADPAK,Adelphia Recovery Tust Series Frontiervsion Int,US,USD
ADPAL,ADPAL,US,USD
ADPAN,ADPAN,US,USD
ADPAO,Adelphia Recovery Trust,US,USD
ADPAR,ADPAR,US,USD
ADPAS,Adelphia Recovery Trust  Series ACC-1 Int,US,USD
ADPBK,Adelphia Recovery Trust CVV SER FPL INT,US,USD
ADPMF,Ad Pepper Media Intl Nv,US,USD
ADPPF,ADO PPTYS S A Ordinary Shares (Luxembourg),US,USD
ADPT,Adaptive Biotechnologies Corporation Common Stock,US,USD
ADPTQ,Adeptus Health Inc,US,USD
ADPXF,Audio Pixels Holdings Ltd Ordinary Shares (Australia),US,USD
ADPXY,Audio Pixels Holdings Ltd Sponsored ADR (Australia),US,USD
ADRA,Invesco BLDRS Asia 50 ADR Index Fund,US,USD
ADRA U,"Adara Acquisition Corp. Units, each consisting of one share of Class A common stock, and one-half of",US,USD
ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,US,USD
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,US,USD
ADRGF,Mene Inc,US,USD
ADRNF,Aderans Company Limited,US,USD
ADRNY,Koninklijke Ahold Delhaize N.V. American Depositary Receipts - Sponsored,US,USD
ADRO,"Aduro Biotech, Inc. Common Stock",US,USD
ADRU,Invesco BLDRS Europe Select ADR Index Fund,US,USD
ADRXF,Fennec Pharmaceuticals Inc,US,USD
ADRZF,Andritz Ag Graz Ordinary Shares,US,USD
ADRZY,Andritz Ag Graz Unsponsored ADR (Austria),US,USD
ADS,Alliance Data Systems Corporation,US,USD
ADSGF,ADESSO AG AFTER CAP REDUCTION Ordinary Shares,US,USD
ADSK,"Autodesk, Inc. Common Stock",US,USD
ADST,"AdStar, Inc. Common Stock",US,USD
ADSV,"Allied Security Innovations, Inc. NEW Common Stock",US,USD
ADSW,"Advanced Disposal Services, Inc.",US,USD
ADT,ADT Inc.,US,USD
ADTC,"Advanced Deposition Technologies, Inc. Common Stock",US,USD
ADTEF,Advantech Co Ltd Ordinary Shares (Taiwan),US,USD
ADTFD,Imetal Res Inc Ordinary Shares,US,USD
ADTFF,Imetal Res Inc Ordinary Shares,US,USD
ADTM,"Adaptive Medias, Inc. Common Stock",US,USD
ADTN,"ADTRAN, Inc. Common Stock",US,USD
ADTR,Alliance Media Holdings Inc. Common Stock,US,USD
ADTTF,Advantest Corp Ordinary Shares,US,USD
ADTX,"ADiTx Therapeutics, Inc. Common Stock",US,USD
ADTY,Adtegrity.Com International Inc Common Stock,US,USD
ADUS,Addus HomeCare Corporation Common Stock,US,USD
ADV,Advantage Solutions Inc. Class A Common Stock,US,USD
ADVA,Advatech Corp,US,USD
ADVC,Advant-e Corporation Common Stock,US,USD
ADVM,"Adverum Biotechnologies, Inc. Common Stock",US,USD
ADVNF,ADVANCED NANO TECHNOLOGIES LTD Ordinary Shares,US,USD
ADVOF,Adva Optical Networking SE Ordinary Shares (Germany),US,USD
ADVS,Advent Software Inc.,US,USD
ADVT,Advantis Corporation Common Stock,US,SEK
ADVV,Adveco Group Inc Common Stock,US,USD
ADVWW,Advantage Solutions Inc. Warrant,US,USD
ADVYF,ADVERTY AB SHARE AK (Sweden),US,USD
ADVZF,Adventus Mng Corp Common Shares,US,USD
ADWPF,Andrew Peller Ltd Class A Ordinary Shares (Canada),US,USD
ADX,"Adams Diversified Equity Fund, Inc",US,USD
ADXDF,Adex Mining Corp Ordinary Shares,US,USD
ADXM,Adex Media Inc,US,USD
ADXN,Addex Therapeutics Ltd American Depositary Shares,US,USD
ADXRF,ADX Energy Ltd Ordinary Shares (Australia),US,USD
ADXS,"Advaxis, Inc. Common Stock",US,USD
ADXSW,"Advaxis, Inc.",US,USD
ADYEY,Adyen N.V. Unsponsored ADR (Netherlands),US,USD
ADYNF,CanaQuest Medical Corp,US,USD
ADYX,"Adynxx, Inc. Common Stock",US,USD
ADYYF,Adyen N.V. Ordinary Shares (Netherlands),US,USD
ADZ,Adolfo Dominguez,US,EUR
ADZCF,DB AGRIC SHORT EXCHANGE TRADED NT due 04/01/2038,US,USD
ADZZF,"Advance Residence Investment Corporation New, Tokyo Ordinary Shares (Japan)",US,USD
AE,Adams Resources & Energy Inc.,US,USD
AEACU,Authentic Equity Acquisition Corp. Unit,US,USD
AEB,AEGON N.V. 5.29964% Floating Rate Perpetual Capital Securities,US,USD
AEBLF,American Biofuels Inc. Common Shares  (Canada),US,USD
AEBZY,Anadolu Efes Biracilik Ve Malt Sanayi AS Sponsored ADR Reg S (Turkey),US,USD
AEC,Africa Energy Corp,US,SEK
AECFF,Action Energy Inc Ordinary Shares (Canada),US,USD
AECLF,AECI Ltd,US,USD
AECLY,Ae & Ci Ltd Ord American Depositary Shares,US,USD
AECS,Aec Holdings Corporation,US,USD
AED,Aedes SIIQ S.p.A,US,EUR
AED.CL,Aegon N.V. 6.50% Perpetual Capital Securities Called Redemption,US,USD
AEDC,American Energy Development Corp. Common Stock,US,USD
AEDFF,"Aedifica Sicafi, Bruxelles Ordinary Shares (Belgium)",US,USD
AEE,Ameren Corporation,US,USD
AEEI,"American Environmental Energy, Inc. Common Stock",US,USD
AEEX,"Asia Equity Exchange Group, Inc. Common Stock",US,USD
AEF,"Aberdeen Emerging Markets Equity Income Fund, Inc.",US,USD
AEFC,Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,US,USD
AEG,AEGON N.V.,US,USD
AEGG,"American Energy Group, Ltd. New Common Stock",US,USD
AEGMF,Alliance Resources Ltd,US,USD
AEGN,Aegion Corp Common Stock,US,USD
AEGOF,Aegon NV Ordinary Shares (Netherlands),US,USD
AEGR,Aegerion Pharmaceuticals Inc,US,USD
AEGXF,AECON GROUP INC Ordinary Shares,US,USD
AEGY,Alternative Energy Partners Inc. Common Stock,US,USD
AEH,Aegon N. V.,US,USD
AEH.CL,Aegon N.V. 6.375% Perpetual Capital Securities Called for Redemption,US,USD
AEHI,Alternate Energy Holdings Inc,US,USD
AEHL,Antelope Enterprise Holdings Limited Common Stock (0.024 par),US,USD
AEHR,Aehr Test Systems Common Stock,US,USD
AEI,Alset EHome International Inc. Common Stock,US,USD
AEICF,Aeria Inc Tokyo Ordinary Shares (Japan),US,USD
AEIHL,American Equity Investment Life Holding Co,US,USD
AEIIF,Alelion Energy Systems AB,US,SEK
AEIS,"Advanced Energy Industries, Inc. Common Stock",US,USD
AEK,Aegon N. V.,US,USD
AEL,American Equity Investment Life Holding Company,US,USD
AEL-A,"American Equity Investment Life Holding Company Depositary Shares, each representing a 1/1,000th int",US,USD
AEL-B,"American Equity Investment Life Holding Company Depositary Shares, each representing a 1/1, 000th in",US,USD
AELEF,Alpine Electronics Inc,US,USD
AELGF,Aer Lingus Group Plc,US,USD
AELIY,Anadolu Hayat Emeklilik AS Unsponsored ADR (Turkey),US,USD
AELTF,Adacel Technologies Ltd Ordinary Shares,US,USD
AEM,Agnico Eagle Mines Ltd.,US,USD
AEMAF,Alchemia,US,USD
AEMC,Archer Entertainment Media Communications Incorporated New Common Stock,US,GBX
AEMD,"Aethlon Medical, Inc. Common Stock",US,USD
AEMMF,A2A SpA Ordinary Shares,US,USD
AEMMY,A2A SpA Unsponsored ADR (Italy),US,USD
AENG,"Advanced Engine Technologies, Inc. Common Stock",US,USD
AENZ,Aenza S.A.A.,US,USD
AEO,American Eagle Outfitters,US,USD
AEOEF,Alelion Energy Systems AB,US,USD
AEOIF,Aeon Thana Sinsap (Thailand) Public Company Limited,US,THB
AEOJF,Aeon Financial Services Co Ltd (Jpn) Ordinary Shares,US,USD
AEOMF,Aeon Metals Ltd Ordinary Shares,US,USD
AEORF,Aleo Solar AG,US,USD
AEOXF,Aeroports de Paris Adp Ordinary Shares (France),US,USD
AEP,"American Electric Power Company, Inc. Common Stock",US,USD
AEP-B,"American Electric Power Company, Inc. Corporate Unit",US,USD
AEP-C,"American Electric Power Company, Inc. Corporate Units",US,USD
AEPCU,American Electric Power Company Inc.,US,USD
AEPI,AEP Industries Inc.,US,USD
AEPLF,Anglo Eastern Plantations PLC Ordinary Shares,US,USD
AEPOU,AMERICAN ELEC PWR CO INC Unit   08/15/2025,US,USD
AEPPL,"American Electric Power Company, Inc. Corporate Unit",US,USD
AEPPZ,"American Electric Power Company, Inc. Corporate Units",US,USD
AEPT,"American Energy Partners, Inc. Common Stock",US,USD
AER,Aercap Holdings N.V.,US,USD
AERG,"Applied Energetics, Inc Common Stock",US,USD
AERGP,"Applied Energetics, Inc. Series A Convertible Preferred Stock",US,USD
AERI,"Aerie Pharmaceuticals, Inc. Common Stock",US,USD
AERN,"AER Energy Resources, Inc. Common Stock",US,USD
AERO,"AeroGrow International, Inc. Common Stock",US,RSD
AERS,Aerius Common Stock,US,GBX
AERT,Advanced Environmental Recycling Technologies Inc,US,USD
AERZY,PJSC Aeroflot Russian Airlines American Depositary Receipts - Sponsored,US,USD
AES,AES Corporation,US,USD
AESAY,AES Tiete S.A,US,USD
AESE,"Allied Esports Entertainment, Inc. Common Stock",US,USD
AESEW,"Allied Esports Entertainment, Inc. Warrant Exp 08/09/2024",US,USD
AESO,Atlantic Energy Solutions Inc Common Stock,US,USD
AESR,Anfield U.S. Equity Sector Rotation ETF,US,USD
AESTY,AES Tiete Energia SA American Depositary Shares - Sponsored (Brazil),US,USD
AESYY,AES Tiete S.A,US,USD
AET,Aetna Inc.,US,USD
AETI,Stabilis Energy Inc,US,USD
AETLF,Aeris Environmental Ltd Ordinary Shares,US,USD
AETR,Alliance Enterprise Corp.,US,USD
AETUF,Arc Resources Ltd. Ordinary Shares (Canada),US,USD
AEUA,Anadarko Petroleum Corp.,US,USD
AEVEF,Arena Events Group PLC Ordinary Shares (United Kingdom),US,GBP
AEVIF,Aevis Victoria SA ACT NOM (Switzerland),US,USD
AEWRF,AEW UK REIT PLC REIT ORD GBP0.01 (United Kingdom),US,GBP
AEXAF,Atos Origin SA Ordinary Shares (France),US,USD
AEXAY,Atos Origin SA Unsponsored ADR (France),US,USD
AEXE,Aim Exploration Inc Common Stock,US,USD
AEXFF,Aminex Plc Ord Ordinary Shares,US,USD
AEXL,AXELEREX CORP Common Stock   (United States),US,USD
AEY,"ADDvantage Technologies Group, Inc. Common Stock",US,USD
AEYE,"AudioEye, Inc. Common Stock",US,USD
AEYIF,Arsenal Energy Inc.,US,USD
AEYYF,Alpha Energy Holdings Ltd Ordinary Shares (Singapore),US,USD
AEZS,Aeterna Zentaris Inc. Common Stock,US,USD
AF,Air France-KLM,US,EUR
AFA,ASF Group Ltd,US,AUD
AFAM,Almost Family Inc,US,USD
AFAN,AF Ocean Investment Management Co,US,USD
AFAP,AFA Protective Systems Inc. Common Stock,US,USD
AFB,"Alliance National Municipal Income Fund, Inc.",US,USD
AFBA,"Allied First Bancorp, Inc. (Maryland) Common Stock",US,USD
AFBG,"American Fiber Green Products, Inc. Common Stock",US,USD
AFBI,"Affinity Bancshares, Inc. Common Stock (MD)",US,USD
AFBOF,African Rainbow Minerals Limited Ordinary Shares (South Africa),US,USD
AFC,Allied Capital Corporation,US,USD
AFCB,Athens Bancshares Corp,US,USD
AFCG,"AFC Gamma, Inc. Common Stock",US,USD
AFCJF,AFC Ajax NV Amsterdam Ordinary Shares (Netherlands),US,USD
AFCL,Amcor Financial Corp Common Stock,US,USD
AFCO,American Farmland Co,US,USD
AFCRF,Africo Resources Ltd,US,USD
AFCSF,Vast Res Plc Ordinary Shares (United Kingdom),US,USD
AFDG,"African Discovery Group, Inc. Common Stock",US,USD
AFDVF,AFI Development PLC SHS SERIES B (Cyprus),US,USD
AFFG,AFF Holding Group Inc. Common Stock,US,USD
AFFHW,AFFINION GROUP HLDGS INC Warrant,US,USD
AFFL,Affiliated Resources Corporation Common Stock,US,USD
AFFMQ,Affirmative Insurance Hldgs Inc,US,USD
AFFN,"Affinity Networks, Inc. Common Stock",US,USD
AFFS,"AmTrust Financial Services, Inc. 7.25% Subordinated Notes Due 2055",US,USD
AFFT,"AmTrust Financial Services, Inc. 7.50% Subordinated Notes Due 2055",US,USD
AFFU,Affluence Corporation Common Stock,US,USD
AFFWW,Affinion Group Holdings Inc Warrant Exp 04/01/2024,US,USD
AFFX,Affymetrix Inc.,US,USD
AFFY,"Affymax, Inc. Common Stock",US,USD
AFG,"American Financial Group, Inc.",US,USD
AFGB,"American Financial Group, Inc. 5.875% Subordinated Debentures due 2059",US,USD
AFGC,"American Financial Group, Inc. 5.125% Subordinated Debentures due 2059",US,USD
AFGD,"American Financial Group, Inc. 5.625% Subordinated Debentures due 2060",US,USD
AFGE,"American Financial Group, Inc. 4.500% Subordinated Debentures due 2060",US,USD
AFGE.CL,"American Financial Group, Inc  6 ?% Subordinated Debentures due 2054 Called for Redemption",US,USD
AFGH,"American Financial Group, Inc. 6.000% Subordinated Debentures due 2055",US,USD
AFGR,Affinion Group Holdings Inc,US,USD
AFGVF,AGFA-GEVAERT N.V. BRUESSEL Ordinary Shares Belgium(BE ),US,USD
AFGVY,Agfa Gevaert NV Unsponsored ADR (Belgium),US,USD
AFGYF,AFC Energy Plc Ordinary Shares (United Kingdom),US,USD
AFH,"Atlas Financial Holdings, Inc. Ordinary Shares",US,USD
AFHBL,ATLAS FINL HLDGS INC Other  6.625 04/26/2022,US,USD
AFHFF,AFH Financial Group PLC Bromsgrove Ordinary Shares (United Kingdom),US,USD
AFHIF,ATLAS FINL HLDGS INC Ordinary Shares,US,USD
AFI,"Armstrong Flooring, Inc.",US,USD
AFIB,"Acutus Medical, Inc. Common Stock",US,USD
AFIDY,AFI Development,US,USD
AFIF,Anfield Universal Fixed Income ETF,US,USD
AFIMF,Africa Israel Inv Ord Ordinary Shares,US,USD
AFIN,"American Finance Trust, Inc. Class A Common Stock",US,USD
AFINO,"American Finance Trust, Inc. 7.375% Series C Cumulative Redeemable Preferred Stock",US,USD
AFINP,"American Finance Trust, Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock",US,USD
AFIPA,Amfi Corp Common Stock,US,USD
AFIVY,Africa-Israel Investments Ltd.,US,USD
AFK,VanEck Vectors Africa Index ETF,US,USD
AFL,Aflac Inc.,US,USD
AFLG,First Trust Active Factor Large Cap ETF,US,USD
AFLQF,Alfa Financial Software Holdings Ltd Ordinary Shares (United Kingdom),US,GBP
AFLYY,Air France ADS ADS,US,USD
AFMC,First Trust Active Factor Mid Cap ETF,US,USD
AFMCF,African Metals Corporation Ordinary Shares,US,USD
AFMD,Affimed N.V.,US,USD
AFMJF,ALPHAMIN RESOURCES CORP. Ordinary Shares,US,USD
AFML,Aerofoam Metals Inc. Common Stock,US,USD
AFNL,Amfin Financial Corp. Common Stock,US,USD
AFNNF,Affine R.E.,US,USD
AFOM,All For One Media Corp. Common Stock,US,USD
AFOP,Alliance Fiber Optic Products Inc.,US,USD
AFOVF,Australian Foundation Investment Co Ordinary Shares (Australia),US,USD
AFPW,Alumifuel Power Corp. Common Stock,US,USD
AFQMF,African Queen Mines Ltd,US,USD
AFRAF,Air France KLM Ordinary Shares (France),US,USD
AFRBY,African Rainbow Minerals Ltd.,US,USD
AFRM,"Affirm Holdings, Inc. Class A Common Stock",US,USD
AFRMF,Alphaform Ag Ordinary Shares,US,USD
AFRNF,Afren,US,USD
AFRNY,Afren,US,USD
AFRS,American First Financial Inc.,US,USD
AFRVF,"African Bank Investments, Ltd. Ordinary Shares (South Africa)",US,USD
AFRVY,African Bank Investments Ltd,US,USD
AFSD,Aflac Inc.,US,USD
AFSE,All Energy Corp,US,USD
AFSI,AmTrust Financial Services Inc,US,USD
AFSI-A,AmTrust Financial Services Inc,US,USD
AFSI-B,AmTrust Financial Services Inc,US,USD
AFSI-C,AmTrust Financial Services Inc,US,USD
AFSI-D,AmTrust Financial Services Inc,US,USD
AFSI-E,AmTrust Financial Services Inc,US,USD
AFSI-F,AmTrust Financial Services Inc,US,USD
AFSIA,"Amtrust Financial Services, Inc. 6.75% Non-Cumulative Preferred Stock, Series A",US,USD
AFSIB,"AmTrust Financial Services, Inc. Depositary Shares, each Representing 1/40th of a Share of 7.25% Non Cumulative Preferred Stock, Series B",US,USD
AFSIC,"Amtrust Financial Services, Inc. Depositary Shares , Each Representing 1/40 th Interest in a Share of 7.625% Non-Cumulative Preferred Stock, Series C",US,USD
AFSIM,"AmTrust Financial Services, Inc. Depositary Shares, each Representing 1/40th of a Share of 7.75% Non-Cumulative Preferred Stock, Series E",US,USD
AFSIN,"AmTrust Financial Services, Inc. Depositary Shares, Each Representing 1/40 th Interest in a Share of 6.95% Non-Cumulative Preferred Stock, Series F",US,USD
AFSIP,"AmTrust Financial Services, Inc. Depositary Shares , Each Representing 1/40 th Interest in a Share of 7.50% Non-Cumulative Preferred Stock, Series D",US,USD
AFSLF,Amiad Water Systems Limted,US,USD
AFSM,First Trust Active Factor Small Cap ETF,US,USD
AFSS,AmTrust Financial Services Inc,US,USD
AFST,AmTrust Financial Services Inc,US,USD
AFT,Apollo Senior Floating Rate Fund Inc.,US,USD
AFTC,Alternative Fuel Technologies Inc Common Stock,US,USD
AFTLF,"Afrimat Limited, Johannesburg Ordinary Shares (South Africa)",US,USD
AFTM,"AfterMaster, Inc. Common Stock",US,USD
AFTPF,Afterpay Ltd Ordinary Shares,US,USD
AFTPY,AFTERPAY LTD ADR (Australia),US,USD
AFTTF,Afritin Mng Ltd Ordinary Shares (Guernsey),US,USD
AFTY,Pacer CSOP FTSE China A50 ETF,US,USD
AFW,"Align Technology, Inc.",US,EUR
AFXXF,AF AB,US,USD
AFYA,Afya Limited Class A Common Shares,US,USD
AFYG,Affinity Gold Corp. Common Stocks,US,USD
AG,FIRST MAJESTIC SILVER CORP,US,USD
AGAAF,AltaGas Canada Inc,US,USD
AGATF,Deutsche Bank Agriculture Double Short ETN due 4/1/2038,US,USD
